_id,categoria,dif_porcentual_promedio,fecha_captura,imagen,marca,nombre_producto,precio,precio_promedio_cat,precio_redondeado,responsable,supermercado,precio_num,features,scaledFeatures,pcaFeatures,prediction,marca_limpia,rating,opiniones
69f3cc25eabfa0da487e7062,Aves,-41.43,01/05/2026 19:39,https://images.lider.cl/wmtcl?source=url[file:/productos/1098241aa.jpg]&scale=size[160x160]&sink,GENÉRICA,Pechuga de Pavo ahumada corte pluma 125 g La Pr...,2490.0,4251.279069767442,2490.0,Franco Paredes,ACUENTA,2490.0,"[2490.0,-41.43]","[0.36162529974056584,-0.33797029243274557]","[-0.016726616076375073,-0.4946887873139669]",0,GENERICA,2.8108904159657686,21
69f3cc25eabfa0da487e7040,Aves,-72.95,01/05/2026 19:39,https://images.lider.cl/wmtcl?source=url[file:/productos/915465aa.jpg]&scale=size[160x160]&sink,GENÉRICA,Pasta Pollo Ciboulette 125 g La Preferida...,1150.0,4251.279069767442,1150.0,Franco Paredes,ACUENTA,1150.0,"[1150.0,-72.95]","[0.16701570068339386,-0.595098547742428]","[0.30270028406508886,-0.5388961531007864]",0,GENERICA,4.827500072434707,32
69f3cc25eabfa0da487e7034,Aves,-20.26,01/05/2026 19:39,https://images.lider.cl/wmtcl?source=url[file:/productos/848920a.jpg]&scale=size[160x160]&sink,GENÉRICA,Pechuga de Pavo Cocida Corte Pluma 125 g Receta...,3390.0,4251.279069767442,3390.0,Franco Paredes,ACUENTA,3390.0,"[3390.0,-20.26]","[0.49233323940583057,-0.1652734280639012]","[-0.2312662104534693,-0.46499813392133527]",0,GENERICA,4.061978796339918,35
69f3cc25eabfa0da487e6ffe,Aves,-36.72,01/05/2026 19:38,https://images.lider.cl/wmtcl?source=url[file:/productos/1098243aa.jpg]&scale=size[160x160]&sink,GENÉRICA,Pechuga de Pavo Cocida Corte Pluma 125 g La Pre...,2690.0,4251.279069767442,2690.0,Franco Paredes,ACUENTA,2690.0,"[2690.0,-36.72]","[0.3906715085550691,-0.2995478913379295]","[-0.0644341276604847,-0.48805881817084895]",0,GENERICA,3.595304694689628,44
69f3cc25eabfa0da487e6edb,Aves,102.06,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/4767064a.jpg]&scale=size[160x160]&sink,GENÉRICA,"Pollo Entero 2,2 kg Seara",8590.0,4251.279069767442,8590.0,Franco Paredes,ACUENTA,8590.0,"[8590.0,102.06]","[1.2475346685829158,0.8325669332774804]","[-1.470853948232485,-0.29342649960810385]",0,GENERICA,2.046065241548528,22
69f3cc25eabfa0da487e6ec3,Aves,-15.55,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/4449727a.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Trutro Entero Deshuesado Congelado 800 g ...,3590.0,4251.279069767442,3590.0,Franco Paredes,ACUENTA,3590.0,"[3590.0,-15.55]","[0.5213794482203339,-0.12685102696908507]","[-0.278973722037579,-0.4583681647782173]",0,GENERICA,2.045980821176709,44
69f3cc25eabfa0da487e6ec1,Aves,-29.67,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/4639887a.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Trutro Corto Congelado 800 g Seara,2990.0,4251.279069767442,2990.0,Franco Paredes,ACUENTA,2990.0,"[2990.0,-29.67]","[0.434240821776824,-0.24203665403040217]","[-0.13590887038580965,-0.4782003891070115]",0,GENERICA,1.703292642588698,44
69f3cc25eabfa0da487e6eb1,Aves,50.31,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/757184a.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Pechuga Deshuesada Congelada 800 g Seara...,6390.0,4251.279069767442,6390.0,Franco Paredes,ACUENTA,6390.0,"[6390.0,50.31]","[0.9280263716233798,0.41040997857329065]","[-0.9464174194106367,-0.36601006157904337]",0,GENERICA,4.531616510212273,33
69f3cc25eabfa0da487e6ea9,Aves,-75.3,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/4603856a.jpg]&scale=size[160x160]&sink,GENÉRICA,Trutro Entero Congelado 350 g Seara,1050.0,4251.279069767442,1050.0,Franco Paredes,ACUENTA,1050.0,"[1050.0,-75.3]","[0.1524925962761422,-0.6142689601782704]","[0.32652519830686383,-0.5421822961220655]",0,GENERICA,3.6039025411012306,8
69f3cc25eabfa0da487e6ea5,Aves,-55.54,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/4449847a.jpg]&scale=size[160x160]&sink,GENÉRICA,Pana De Pollo Congelada 600 g Ariztia,1890.0,4251.279069767442,1890.0,Franco Paredes,ACUENTA,1890.0,"[1890.0,-55.54]","[0.274486673297056,-0.45307434327093143]","[0.12628055247483458,-0.5144633285422013]",0,GENERICA,3.9782540222861593,23
69f3cc25eabfa0da487e6ea4,Aves,-48.49,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/1389843ab.jpg]&scale=size[160x160]&sink,GENÉRICA,Corazón de Pollo 500 g Ariztia,2190.0,4251.279069767442,2190.0,Franco Paredes,ACUENTA,2190.0,"[2190.0,-48.49]","[0.3180559865188109,-0.39556310596340416]","[0.054805809749509604,-0.5046048994783641]",0,GENERICA,1.5720457300353086,7
69f3cc25eabfa0da487e6ea3,Aves,-8.5,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/4518605a.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Alitas Congeladas 1 kg El Buen Corte...,3890.0,4251.279069767442,3890.0,Franco Paredes,ACUENTA,3890.0,"[3890.0,-8.5]","[0.5649487614420887,-0.06933978966155775]","[-0.3504484647629039,-0.4485097357143799]",0,GENERICA,4.89468448256698,6
69f3cc25eabfa0da487e6ea2,Aves,69.13,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/684046ab.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo En Tiritas de Pechuga Congelado 700 g Sup...,7190.0,4251.279069767442,7190.0,Franco Paredes,ACUENTA,7190.0,"[7190.0,69.13]","[1.044211206881393,0.5639364305062926]","[-1.1371320995459562,-0.3396055512076909]",0,GENERICA,4.413549242801476,35
69f3cc25eabfa0da487e6ea0,Aves,17.38,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/1336692aa.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Cubitos de Pechuga Congelados 500 g Super...,4990.0,4251.279069767442,4990.0,Franco Paredes,ACUENTA,4990.0,"[4990.0,17.38]","[0.7247029099218568,0.1417794758021028]","[-0.612695570724108,-0.4121891131786304]",0,GENERICA,2.2431868873739664,17
69f3cc24eabfa0da487e6e9d,Aves,22.57,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/602403ad.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Pechuga Entera Envasada 900 g Ariztia...,5211.0,4251.279069767442,5211.0,Franco Paredes,ACUENTA,5211.0,"[5211.0,22.57]","[0.756798970661883,0.18411753560721864]","[-0.6653284421132347,-0.4049469261867994]",0,GENERICA,2.136387385224852,2
69f3cc24eabfa0da487e6e9a,Aves,-15.55,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/602401ad.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Trutro Corto Envasado 1 kg Ariztia,3590.0,4251.279069767442,3590.0,Franco Paredes,ACUENTA,3590.0,"[3590.0,-15.55]","[0.5213794482203339,-0.12685102696908507]","[-0.278973722037579,-0.4583681647782173]",0,GENERICA,2.1419157844870185,27
69f3cc24eabfa0da487e6e9c,Aves,-21.88,01/05/2026 19:37,https://images.lider.cl/wmtcl?source=url[file:/productos/996623ad.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Trutro Entero Envasado 900 g Ariztia...,3321.0,4251.279069767442,3321.0,Franco Paredes,ACUENTA,3321.0,"[3321.0,-21.88]","[0.48231229736482695,-0.17848877621116277]","[-0.21483567209172855,-0.4672569201409339]",0,GENERICA,2.5648478503583823,5
69f3cc24eabfa0da487e6e82,Aves,-17.91,01/05/2026 19:36,https://images.lider.cl/wmtcl?source=url[file:/productos/4603862a.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Pechuga Con Hueso y Piel Congelada 800 g ...,3490.0,4251.279069767442,3490.0,Franco Paredes,ACUENTA,3490.0,"[3490.0,-17.91]","[0.5068563438130822,-0.14610301562805875]","[-0.25509112469524425,-0.4617119909000561]",0,GENERICA,3.336647510712832,43
69f3cc24eabfa0da487e6e7d,Aves,-13.2,01/05/2026 19:36,https://images.lider.cl/wmtcl?source=url[file:/productos/859882ab.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Pechuga Deshuesada Envasada 500 g Ariztia...,3690.0,4251.279069767442,3690.0,Franco Paredes,ACUENTA,3690.0,"[3690.0,-13.2]","[0.5359025526275855,-0.10768061453324261]","[-0.302798636279354,-0.4550820217569381]",0,GENERICA,3.0118075652474054,43
69f3cc24eabfa0da487e6e7b,Aves,19.73,01/05/2026 19:36,https://images.lider.cl/wmtcl?source=url[file:/productos/936533ab.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Pechuga Deshuesada Envasada 850 g Super P...,5090.0,4251.279069767442,5090.0,Franco Paredes,ACUENTA,5090.0,"[5090.0,19.73]","[0.7392260143291084,0.16094988823794523]","[-0.6365204849658829,-0.4089029701573511]",0,GENERICA,2.5193019906931466,20
69f3cc24eabfa0da487e6e72,Aves,50.31,01/05/2026 19:36,https://images.lider.cl/wmtcl?source=url[file:/productos/757186a.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Filetitos De Pechuga Congelada 800 g Sear...,6390.0,4251.279069767442,6390.0,Franco Paredes,ACUENTA,6390.0,"[6390.0,50.31]","[0.9280263716233798,0.41040997857329065]","[-0.9464174194106367,-0.36601006157904337]",0,GENERICA,3.641485131528328,27
69f3cc24eabfa0da487e6e6e,Aves,10.32,01/05/2026 19:36,https://images.lider.cl/wmtcl?source=url[file:/productos/4819162a.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Pechuga Deshuesada Congelada 750 g Super ...,4690.0,4251.279069767442,4690.0,Franco Paredes,ACUENTA,4690.0,"[4690.0,10.32]","[0.6811335967001019,0.08418666227144424]","[-0.5411631448982233,-0.4221052253430274]",0,GENERICA,1.9882285122821464,39
69f3cc24eabfa0da487e6e6c,Aves,-29.9,01/05/2026 19:36,https://images.lider.cl/wmtcl?source=url[file:/productos/927333ac.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Trutro Entero Envasado 2 Un 830 g Super P...,2980.0,4251.279069767442,2980.0,Franco Paredes,ACUENTA,2980.0,"[2980.0,-29.9]","[0.43278851133609886,-0.24391290716242078]","[-0.13355522051191202,-0.4785001618588596]",0,GENERICA,2.5225062698732637,53
69f3cc24eabfa0da487e6e68,Aves,12.67,01/05/2026 19:36,https://images.lider.cl/wmtcl?source=url[file:/productos/4518602a.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Filetitos Congelados 1 kg El Buen Corte...,4790.0,4251.279069767442,4790.0,Franco Paredes,ACUENTA,4790.0,"[4790.0,12.67]","[0.6956567011073536,0.10335707470728667]","[-0.5649880591399983,-0.4188190823217483]",0,GENERICA,2.7822664515279207,53
69f3cc24eabfa0da487e6e67,Aves,-34.37,01/05/2026 19:36,https://images.lider.cl/wmtcl?source=url[file:/productos/757190a.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Trutro Largo Congelado 800 g Seara,2790.0,4251.279069767442,2790.0,Franco Paredes,ACUENTA,2790.0,"[2790.0,-34.37]","[0.40519461296232073,-0.28037747890208703]","[-0.0882590419022597,-0.4847726751495698]",0,GENERICA,3.0962449447596256,0
69f3cc24eabfa0da487e6e60,Aves,12.67,01/05/2026 19:36,https://images.lider.cl/wmtcl?source=url[file:/productos/4518599a.jpg]&scale=size[160x160]&sink,GENÉRICA,Pollo Pechuga Deshuesada Congelada 1 kg El Buen...,4790.0,4251.279069767442,4790.0,Franco Paredes,ACUENTA,4790.0,"[4790.0,12.67]","[0.6956567011073536,0.10335707470728667]","[-0.5649880591399983,-0.4188190823217483]",0,GENERICA,4.2481158648755475,35
69f3cc2beabfa0da487e7814,"Arroz, Legumbres y Semillas",-19.98,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/7800120749031-1-247x296.jpg,CAROZZI,"Quinoa Carozzi Doypack, 250g",2190.0,2736.6666666666665,2190.0,Isidora Matus,Cugat,2190.0,"[2190.0,-19.98]","[0.3180559865188109,-0.16298929381622634]","[-0.1096487099461667,-0.340150379782689]",0,CAROZZI,2.1988582375542594,20
69f3cc2beabfa0da487e77e9,"Arroz, Legumbres y Semillas",-56.52,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/cugat.cl-64-247x296.jpg,OTRA,"Arroz Los Chinos Grano Largo G2, 1Kg",1190.0,2736.6666666666665,1190.0,Isidora Matus,Cugat,1190.0,"[1190.0,-56.52]","[0.1728249424462945,-0.4610688131377934]","[0.20381919560141898,-0.4482305731253156]",0,OTRA,3.2998205344476403,42
69f3cc2ceabfa0da487e787b,Aderezos y Condimentos,-82.38,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/cugat.cl-ajo-puro-15-grs-gourmet-247x296.jpg,GOURMET,"Ajo en Polvo Gourmet, 15g",379.0,2150.4528301886794,379.0,Isidora Matus,Cugat,379.0,"[379.0,-82.38]","[0.05504256570348371,-0.6720249261551914]","[0.43627241094788727,-0.5141143538735622]",0,GOURMET,3.5734509910171486,34
69f3cc2ceabfa0da487e786b,Aderezos y Condimentos,-40.01,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/cugat.cl-canela-entera-sobre-15-gr-gourmet-247x296.jpg,GOURMET,"Canela Entera Gourmet, 15g",1290.0,2150.4528301886794,1290.0,Isidora Matus,Cugat,1290.0,"[1290.0,-40.01]","[0.18734804685354614,-0.3263864687481089]","[0.09831501096712292,-0.363265159711516]",0,GOURMET,1.662576444519992,12
69f3cc2ceabfa0da487e7862,Aderezos y Condimentos,15.79,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/cominoenpolvogourmet100g-1-247x296.webp,GOURMET,"Comino Molido Gourmet, 100g",2490.0,2150.4528301886794,2490.0,Isidora Matus,Cugat,2490.0,"[2490.0,15.79]","[0.36162529974056584,0.12880885632423492]","[-0.3467893174789215,-0.16462608591142322]",0,GOURMET,3.6264069816550344,48
69f3cc2ceabfa0da487e7847,Aderezos y Condimentos,39.04,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/cugat.cl-ketchup-hellmanns-doypack-500-gr-247x296.jpg,OTRA,"Ketchup Hellmann`s Doypack, 500g",2990.0,2150.4528301886794,2990.0,Isidora Matus,Cugat,2990.0,"[2990.0,39.04]","[0.434240821776824,0.3184735751043782]","[-0.53224945433144,-0.0818598051613845]",0,OTRA,2.0968344329055206,53
69f3cc2ceabfa0da487e7831,Aderezos y Condimentos,-35.36,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/cugat.cl-mostaza-hellmanns-doypack-250-gr-247x296.jpg,OTRA,Mostaza Hellmann`s Doypack 250 Gr,1390.0,2150.4528301886794,1390.0,Isidora Matus,Cugat,1390.0,"[1390.0,-35.36]","[0.2018711512607978,-0.2884535249920802]","[0.06122298359661918,-0.3467119035615083]",0,OTRA,1.7276805754484783,53
69f3cc2ceabfa0da487e782e,Aderezos y Condimentos,-67.96,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/oreganogourmet20g-247x296.webp,GOURMET,"Orégano Entero Gourmet, 20g",689.0,2150.4528301886794,689.0,Isidora Matus,Cugat,689.0,"[689.0,-67.96]","[0.1000641893659638,-0.554392012399937]","[0.32125828454904604,-0.4627704182582584]",0,GOURMET,4.821099380386666,9
69f3cc2ceabfa0da487e782d,Aderezos y Condimentos,-40.01,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/oreganogourmet50g-247x296.webp,GOURMET,"Orégano Entero Gourmet, 50g",1290.0,2150.4528301886794,1290.0,Isidora Matus,Cugat,1290.0,"[1290.0,-40.01]","[0.18734804685354614,-0.3263864687481089]","[0.09831501096712292,-0.363265159711516]",0,GOURMET,4.879712115760958,52
69f3cc2beabfa0da487e780f,Aderezos y Condimentos,34.39,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/Salsa-Barbecue-Original-Botella-280-g-247x296.webp,GOURMET,"Salsa Gourmet Barbecue Botella, 280ml",2890.0,2150.4528301886794,2890.0,Isidora Matus,Cugat,2890.0,"[2890.0,34.39]","[0.41971771736957236,0.28054063134834956]","[-0.4951574269609363,-0.09841306131139219]",0,GOURMET,4.329390718407614,43
69f3cc2beabfa0da487e780c,Aderezos y Condimentos,1.84,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/Salsa-De-Soya-Tradicional-Botella-165-cc-Gourmet-1-247x296.webp,GOURMET,"Salsa de Soya Tradicional Gourmet Botella, 165ml",2190.0,2150.4528301886794,2190.0,Isidora Matus,Cugat,2190.0,"[2190.0,1.84]","[0.3180559865188109,0.015010025056148972]","[-0.2355132353674104,-0.21428585436144637]",0,GOURMET,2.5661481921067972,46
69f3cc2beabfa0da487e7809,Aderezos y Condimentos,39.04,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/salsainglesagourmet-165g-247x296.webp,GOURMET,"Salsa Inglesa Gourmet botella, 165cc",2990.0,2150.4528301886794,2990.0,Isidora Matus,Cugat,2990.0,"[2990.0,39.04]","[0.434240821776824,0.3184735751043782]","[-0.53224945433144,-0.0818598051613845]",0,GOURMET,1.8418523990223434,52
69f3cc2beabfa0da487e77df,Aderezos y Condimentos,104.14,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/05/cugat.cl-ketchup-hellmanns-doypack-900g-247x296.jpg,OTRA,"Ketchup Hellmann`s Doypack, 900g",4390.0,2150.4528301886794,4390.0,Isidora Matus,Cugat,4390.0,"[4390.0,104.14]","[0.6375642834783469,0.8495347876887793]","[-1.0515378375184918,0.14988578093872396]",0,OTRA,3.894815592792549,9
69f3cc2beabfa0da487e7797,Aderezos y Condimentos,-7.46,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2022/06/7794000744257-247x296.png,OTRA,"Ketchup Hellmann´s Doypack, 250g",1990.0,2150.4528301886794,1990.0,Isidora Matus,Cugat,1990.0,"[1990.0,-7.46]","[0.28900977770430764,-0.06085586245590833]","[-0.161329180626403,-0.24739236666146186]",0,OTRA,3.0405337280886044,45
69f3cc22eabfa0da487e6805,Legumbres,47.54,2026-05-01 19:21:56,https://images.lider.cl/wmtcl?source=url[file:/productos/4859868a.jpg]&scale=size[160x160]&sink,LIDER,Lentejas 6Mm 1 kg Lider,2950.0,1999.5,2950.0,Jorge Chávez,Acuenta,2950.0,"[2950.0,47.54]","[0.42843158001392334,0.3878133647659359]","[-0.5771723355630773,-0.02872141544154916]",0,LIDER,1.9271338219567258,12
69f3cc22eabfa0da487e673a,Legumbres,49.54,2026-05-01 19:20:56,https://images.lider.cl/wmtcl?source=url[file:/productos/518279ac.jpg]&scale=size[160x160]&sink,LIDER,Lentejas 4 mm Bolsa 1 Kg Lider,2990.0,1999.5,2990.0,Jorge Chávez,Acuenta,2990.0,"[2990.0,49.54]","[0.434240821776824,0.4041286093921848]","[-0.5928167099191145,-0.021292549573710462]",0,LIDER,3.2331191853894454,36
69f3cc22eabfa0da487e6738,Legumbres,59.54,2026-05-01 19:20:56,https://images.lider.cl/wmtcl?source=url[file:/productos/518281ac.jpg]&scale=size[160x160]&sink,LIDER,Lentejas 5 mm Bolsa 1 Kg Lider,3190.0,1999.5,3190.0,Jorge Chávez,Acuenta,3190.0,"[3190.0,59.54]","[0.4632870305913273,0.4857048325234292]","[-0.6710385816993003,0.015851779765483298]",0,LIDER,1.6203598239032644,37
69f3cc22eabfa0da487e66e7,Legumbres,14.53,2026-05-01 19:20:23,https://images.lider.cl/wmtcl?source=url[file:/productos/620853ab.jpg]&scale=size[160x160]&sink,GENÉRICA,Porotos Granados Caja 380 g Wasil,2290.0,1999.5,2290.0,Jorge Chávez,Acuenta,2290.0,"[2290.0,14.53]","[0.3325790909260625,0.11853025220969812]","[-0.3189824755879049,-0.1513553853614482]",0,GENERICA,4.682621407275738,23
69f3cc22eabfa0da487e66b8,Legumbres,-12.48,2026-05-01 19:20:06,https://images.lider.cl/wmtcl?source=url[file:/productos/290915a.jpg]&scale=size[160x160]&sink,GENÉRICA,Lentejas 6mm Bolsa 500 g Martini,1750.0,1999.5,1750.0,Jorge Chávez,Acuenta,1750.0,"[1750.0,-12.48]","[0.25415432712690367,-0.10180712646779302]","[-0.1077257386808438,-0.251702757677831]",0,GENERICA,2.405729935600059,1
69f3cc22eabfa0da487e665e,Legumbres,-52.49,2026-05-01 19:19:35,https://images.lider.cl/wmtcl?source=url[file:/productos/1251433a.jpg]&scale=size[160x160]&sink,LIDER,Porotos Drenado 230 g - Neto 390 g Lider,950.0,1999.5,950.0,Jorge Chávez,Acuenta,950.0,"[950.0,-52.49]","[0.13796949186889057,-0.42819359521590195]","[0.20521943154045874,-0.4003377581351657]",0,LIDER,3.818827995238937,21
69f3cc22eabfa0da487e65fe,Legumbres,-52.49,2026-05-01 19:19:01,https://images.lider.cl/wmtcl?source=url[file:/productos/1251437a.jpg]&scale=size[160x160]&sink,LIDER,Lentejas Drenado 230 g - Neto 390 g Lider...,950.0,1999.5,950.0,Jorge Chávez,Acuenta,950.0,"[950.0,-52.49]","[0.13796949186889057,-0.42819359521590195]","[0.20521943154045874,-0.4003377581351657]",0,LIDER,2.5909887663129383,16
69f3cc22eabfa0da487e65e3,Legumbres,-52.49,2026-05-01 19:19:00,https://images.lider.cl/wmtcl?source=url[file:/productos/1251439a.jpg]&scale=size[160x160]&sink,LIDER,Porotos Negros Drenado 230 g - Neto 390 g Lider...,950.0,1999.5,950.0,Jorge Chávez,Acuenta,950.0,"[950.0,-52.49]","[0.13796949186889057,-0.42819359521590195]","[0.20521943154045874,-0.4003377581351657]",0,LIDER,3.320238074122338,35
69f3cc22eabfa0da487e65d5,Legumbres,-30.48,2026-05-01 19:18:45,https://images.lider.cl/wmtcl?source=url[file:/productos/531719ab.jpg]&scale=size[160x160]&sink,GENÉRICA,Lentejas Listas Para Servir Caja Drenado 230 g ...,1390.0,1999.5,1390.0,Jorge Chávez,Acuenta,1390.0,"[1390.0,-30.48]","[0.2018711512607978,-0.24864432810403297]","[0.033073630523490466,-0.3185625504883798]",0,GENERICA,3.4134859777014785,13
69f3cc22eabfa0da487e65a4,Legumbres,-30.48,2026-05-01 19:18:43,https://images.lider.cl/wmtcl?source=url[file:/productos/531717ab.jpg]&scale=size[160x160]&sink,GENÉRICA,Porotos Negros Listos Para Servir Caja Drenado ...,1390.0,1999.5,1390.0,Jorge Chávez,Acuenta,1390.0,"[1390.0,-30.48]","[0.2018711512607978,-0.24864432810403297]","[0.033073630523490466,-0.3185625504883798]",0,GENERICA,2.1469905943393446,9
69f3cc2ceabfa0da487e78bf,Quesos,-24.82,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2021/04/2533210000006-247x296.jpg,SOPROLE,"Queso Gauda Laminado Soprole, 1/4 kg",2090.0,2779.8947368421054,2090.0,Isidora Matus,Cugat,2090.0,"[2090.0,-24.82]","[0.30353288211155927,-0.20247218581174864]","[-0.07146070366502891,-0.3577996148433309]",0,SOPROLE,4.893546197175954,34
69f3cc2ceabfa0da487e78ba,Quesos,25.54,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2026/04/1147-QUESO-FRESCO-400-G-LA-VAQUITA.jpg_a-247x296.webp,OTRA,"Queso fresco Tradicional La Vaquita envasado trozo, 400g.",3490.0,2779.8947368421054,3490.0,Isidora Matus,Cugat,3490.0,"[3490.0,25.54]","[0.5068563438130822,0.2083456738771982]","[-0.5057241966270976,-0.21107891896820494]",0,OTRA,4.2129648817639005,24
69f3cc2ceabfa0da487e78b9,Quesos,29.14,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2026/04/3315-QUESO-GAUDA-LAMINADO-LA-VAQUITA-250-G-247x296.webp,OTRA,Queso gauda laminado La Vaquita 250g,3590.0,2779.8947368421054,3590.0,Isidora Matus,Cugat,3590.0,"[3590.0,29.14]","[0.5213794482203339,0.2377131142044462]","[-0.5367594984388339,-0.20058238837696463]",0,OTRA,4.7882462954746625,2
69f3cc2ceabfa0da487e78b8,Quesos,72.31,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2026/04/3524-QUESO-GAUDA-LAMINADO-LA-VAQUITA-400-G-247x296.webp,OTRA,Queso Gauda Laminado La Vaquita 400g,4790.0,2779.8947368421054,4790.0,Isidora Matus,Cugat,4790.0,"[4790.0,72.31]","[0.6956567011073536,0.5898776694620284]","[-0.9090100708779898,-0.07479707058375967]",0,OTRA,4.63189572649677,46
69f3cc2ceabfa0da487e78b7,Quesos,79.5,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2026/04/4434-QUESO-MANTECOSO-LAMINADO-LA-VAQUITA-400-G-247x296.webp,OTRA,Queso mantecoso laminado La Vaquita 400g,4990.0,2779.8947368421054,4990.0,Isidora Matus,Cugat,4990.0,"[4990.0,79.5]","[0.7247029099218568,0.6485309738933931]","[-0.9710229914009025,-0.053861692501838754]",0,OTRA,3.592649925838798,37
69f3cc2ceabfa0da487e78b6,Quesos,43.53,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2026/04/4441-QUESO-MANTECOSO-LAMINADO-LA-VAQUITA-250-G-247x296.webp,OTRA,Queso mantecoso laminado La Vaquita 250g,3990.0,2779.8947368421054,3990.0,Isidora Matus,Cugat,3990.0,"[3990.0,43.53]","[0.5794718658493404,0.3551012992903069]","[-0.6608430225852191,-0.15865394911256298]",0,OTRA,4.726559822580909,16
69f3cc2ceabfa0da487e78b5,Quesos,25.54,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2026/04/780461339051-QUESO-GAUDA-GRANULADO-250-G-LA-VAQUITA.jpg_a-247x296.webp,OTRA,Queso Gauda Granulado La Vaquita 250g.,3490.0,2779.8947368421054,3490.0,Isidora Matus,Cugat,3490.0,"[3490.0,25.54]","[0.5068563438130822,0.2083456738771982]","[-0.5057241966270976,-0.21107891896820494]",0,OTRA,1.8097237571817182,11
69f3cc2ceabfa0da487e78b4,Quesos,29.14,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2026/04/780461339161-QUESO-FRESCO-SIN-LACTOSA-400-G-LA-VAQUITA_a-247x296.webp,OTRA,"Queso fresco sin lactosa La Vaquita envasado trozo, 400g",3590.0,2779.8947368421054,3590.0,Isidora Matus,Cugat,3590.0,"[3590.0,29.14]","[0.5213794482203339,0.2377131142044462]","[-0.5367594984388339,-0.20058238837696463]",0,OTRA,2.185940018467008,53
69f3cc2ceabfa0da487e78b1,Quesos,-67.98,2026-05-26 13:05:43,https://cugat.cl/wp-content/uploads/2026/04/7804613390298-9950-QUESO-PARMESANO-RALLADO-LA-VAQUITA-40-G-1-247x296.webp,OTRA,"Queso Parmesano rallado La Vaquita, 40g",890.0,2779.8947368421054,890.0,Isidora Matus,Cugat,890.0,"[890.0,-67.98]","[0.1292556292245396,-0.5545551648461995]","[0.3007321856735673,-0.4835272495359761]",0,OTRA,1.6582955111868833,51
